109.63,10.91,26.7
138.52,85.38,30.27
125.7,61.86,28.44
93.06,69.81,27.03
27.92,17.65,20.93
63.28,11.08,23.71
43.97,71.68,24.43
146.68,70.86,30.03
111.89,28.68,25.16
56.5,43.59,25.28
107.02,75.83,28.01
109.29,24.15,25.93
46.66,13.82,21.2
118.9,54.54,27.09
98.43,18.23,26.98
52.64,67.76,25.42
116.28,12.8,26.48
139.77,32.54,26.21
36.72,65.53,24.71
113.48,51.23,25.95
55.86,41.8,22.59
102.95,78.36,25.57
49.47,88.46,26.12
127.99,88.37,28.47
21.5,43.91,23.41
109.25,64.11,26.38
145.27,99.55,30.31
122.12,78.29,27.11
64.03,67.55,24.86
101.4,65.73,25.38
105.22,52.39,26.14
109.75,24.3,27.7
113.13,89.46,28.67
82.81,59.69,26.41
83.05,41.95,23.78
56.66,58.47,22.74
22.56,93.97,23.0
67.17,40.72,25.47
25.28,62.68,22.14
28.62,28.52,21.97
70.3,76.99,25.06
140.03,52.69,28.32
56.32,41.09,24.2
89.0,27.3,24.62
93.45,16.18,23.48
112.6,84.19,28.03
103.47,54.76,26.77
100.59,46.54,26.4
57.94,65.09,26.18
89.86,34.53,24.93
80.52,34.99,25.7
118.84,85.78,30.34
89.01,18.22,24.87
33.17,57.68,25.24
60.67,60.17,24.67
36.31,41.41,22.11
61.52,21.7,22.42
148.32,35.63,27.28
54.3,84.72,24.86
117.31,57.36,26.29
113.66,88.63,27.66
89.65,19.85,25.21
48.16,14.98,22.07
39.68,20.37,21.53
80.87,65.33,26.64
24.04,21.64,23.8
81.63,82.53,26.71
113.67,87.04,26.8
83.53,71.76,24.68
66.26,84.68,24.15
82.29,81.55,26.13
39.5,51.41,22.03
75.78,29.31,24.51
94.79,94.27,26.59
43.99,78.12,23.02
51.7,65.25,24.7
70.25,46.25,25.84
126.54,80.81,27.33
41.24,52.52,24.51
63.9,10.34,21.7
79.28,49.57,27.02
119.51,41.15,29.0
128.19,25.98,25.93
99.31,69.68,25.52
141.68,28.36,28.87
112.09,27.01,26.88
98.95,97.03,25.91
69.79,42.17,25.29
146.79,70.39,30.23
109.43,17.87,25.78
90.24,52.56,25.27
118.1,88.24,27.63
67.24,85.42,24.97
29.15,48.18,23.45
142.63,44.56,28.32
99.29,75.97,28.09
45.97,72.68,25.68
145.17,15.41,29.1
26.29,33.31,23.61
125.83,39.09,27.9
43.07,56.87,24.62
79.61,64.82,26.0
144.2,85.69,29.36
80.38,13.51,22.93
56.28,91.6,26.15
37.92,78.12,24.57
127.88,27.92,29.07
56.42,84.48,25.47
63.28,79.39,25.62
73.92,18.97,26.15
139.49,65.58,28.02
110.29,93.86,26.63
100.3,16.41,23.58
141.43,82.14,30.09
81.02,61.68,27.89
29.07,90.0,23.2
113.5,28.17,26.57
64.63,63.93,24.42
109.68,85.09,28.83
51.74,38.97,24.48
125.11,44.12,28.04
65.59,23.55,23.04
134.12,68.42,30.47
135.38,51.56,26.97
22.76,92.0,22.55
43.5,77.81,23.15
149.24,80.64,31.47
111.02,70.11,28.63
87.39,42.27,24.57
20.0,39.09,21.86
35.56,82.22,25.79
140.96,33.84,27.0
124.0,19.26,28.68
132.01,54.73,27.53
30.31,57.74,24.55
64.81,53.28,23.34
55.42,27.66,23.38
140.05,44.84,26.42
67.19,51.87,24.11
44.68,94.69,23.95
97.87,51.96,25.8
91.02,41.35,23.97
20.36,77.68,24.93
68.47,28.88,23.62
79.99,14.62,26.42
144.73,98.41,32.02
83.52,47.27,25.45
89.17,28.58,27.19
28.34,35.41,21.6
89.6,97.7,26.57
37.1,38.8,22.38
138.87,99.45,31.46
56.86,43.89,22.29
144.1,87.45,28.99
63.76,37.94,25.15
101.85,72.03,27.5
26.16,82.16,22.69
110.45,67.74,28.78
77.74,46.29,25.93
96.24,31.46,27.53
140.55,53.95,30.26
92.72,10.07,26.69
109.22,79.31,28.68
26.32,16.96,21.58
74.9,97.58,28.4
143.56,98.38,31.01
90.39,98.24,27.15
61.77,56.42,23.15
89.44,34.67,26.43
129.78,46.94,26.76
120.33,27.2,27.47
54.53,45.61,25.41
108.19,35.99,28.04
64.87,19.52,25.26
61.93,76.15,26.26
113.06,81.42,27.41
53.65,78.53,24.04
84.34,53.02,26.79
53.94,47.93,23.05
26.09,99.38,22.49
25.91,93.03,25.86
87.56,92.65,28.86
124.05,40.42,28.87
86.82,27.79,26.18
103.0,58.21,27.24
102.76,61.31,28.83
148.05,87.01,31.99
67.98,99.85,27.18
41.79,99.13,24.72
102.79,63.44,28.72
79.15,83.29,25.78
146.82,39.28,28.66
70.27,54.88,25.37
33.34,49.85,24.85
80.05,51.47,27.2
56.13,56.81,25.46
66.37,60.54,24.33
79.66,21.1,25.49
78.22,75.59,27.92
135.69,61.61,28.66
93.86,63.11,26.84
100.91,47.27,27.28
108.62,94.09,28.63
129.75,75.74,28.65
145.19,42.19,29.78
148.06,23.32,29.02
56.87,48.4,23.21
78.16,37.43,24.94
40.8,85.25,24.95
142.32,24.52,28.35
149.03,20.67,28.32
149.15,57.29,27.77
74.91,63.26,24.08
55.88,74.64,25.48
70.51,39.14,25.09
62.93,33.44,24.47
35.73,83.16,25.26
140.2,41.49,27.78
145.67,42.1,29.14
37.58,41.56,24.42
139.17,57.82,29.54
69.5,79.12,25.95
100.89,17.43,24.77
43.25,19.47,24.55
103.43,28.32,26.48
20.45,67.55,21.91
61.01,92.8,26.82
99.78,23.04,26.5
43.14,67.62,22.98
141.49,71.0,30.75
24.72,34.86,23.05
113.42,87.24,28.81
46.99,25.21,22.18
130.63,35.39,28.52
114.06,63.4,25.72
55.23,80.15,24.42
55.99,42.21,25.21
64.62,64.81,24.84
143.3,88.36,29.9
32.74,68.15,24.08
48.59,87.41,23.19
112.2,79.58,28.33
68.94,21.72,22.86
22.65,28.68,21.94
135.75,43.18,27.6
123.67,34.03,27.81
56.65,37.66,25.03
56.18,44.69,24.71
88.06,80.82,25.78
59.34,69.65,24.47
56.71,99.27,26.43
103.56,14.39,25.55
39.95,65.37,22.52
136.66,62.91,29.97
22.61,98.93,22.24
51.96,97.48,24.45
57.12,82.17,25.7
55.94,45.22,25.35
124.5,18.36,27.09
59.83,94.46,27.45
132.81,16.61,28.05
121.1,36.15,28.83
139.27,89.17,27.97
83.82,32.57,24.62
57.58,76.68,23.96
55.08,31.86,22.49
123.44,26.54,27.02
23.82,81.33,23.3
145.21,30.23,26.74
149.52,61.89,27.68
145.59,22.01,28.3
26.22,86.42,24.36
123.76,92.2,28.09
33.32,58.92,22.03
135.74,14.99,27.77
75.34,41.58,23.83
102.61,17.71,25.5
120.35,97.78,27.3
33.07,78.65,24.02
136.1,48.18,27.34
123.1,37.47,25.88
44.18,19.82,24.14
142.51,54.4,26.92
35.48,99.23,23.57
144.01,64.77,27.38
130.04,15.79,26.15
112.87,39.6,26.46
112.48,62.69,27.16
122.24,26.04,25.9
29.77,16.35,22.53
48.67,12.01,23.09
75.6,84.15,26.74
42.46,83.46,26.38
25.55,72.21,23.29
76.16,53.59,23.96
38.36,72.72,24.79
74.38,91.26,25.91
65.51,10.27,24.19
58.46,72.75,23.7
60.8,25.53,22.85
92.59,18.86,23.63
69.3,59.44,25.02
110.82,70.09,28.14
123.03,31.87,26.85
100.76,55.09,25.75
42.91,35.94,23.71
98.55,19.2,25.49
81.04,47.53,25.09
23.65,48.02,23.91
88.95,70.56,26.79
45.99,99.08,26.72
64.35,50.92,25.38
28.26,97.85,22.72
75.26,88.55,25.92
99.57,59.63,25.39
69.6,76.78,26.36
100.19,67.74,25.46
25.42,42.13,23.58
37.47,57.85,23.46
119.84,75.87,26.7
73.55,90.97,27.34
126.38,86.76,27.54
85.98,84.23,25.43
47.31,72.31,24.12
105.22,75.58,28.89
88.93,76.57,28.16
22.77,54.23,23.72
44.32,59.33,23.57
125.8,43.74,26.8
118.08,13.17,24.98
147.95,55.79,30.32
29.96,50.84,21.19
48.22,65.53,25.23
56.15,16.94,21.96
136.06,91.67,30.74
147.18,89.97,29.08
109.77,34.64,25.55
84.02,20.69,24.72
50.45,31.3,24.6
22.89,11.42,19.61
148.46,63.4,30.22
144.97,24.43,27.39
97.24,47.92,24.33
59.72,27.6,22.36
48.31,65.65,23.07
47.39,82.46,26.33
81.87,90.64,28.15
85.54,90.78,27.53
41.22,65.06,25.68
24.94,27.8,21.26
85.92,75.65,25.8
48.55,64.61,26.05
61.85,99.92,25.77
47.85,16.95,24.01
121.57,87.61,29.04
88.05,58.05,25.57
115.82,15.6,27.76
95.05,27.94,25.67
50.3,71.76,23.86
83.13,11.92,22.83
117.46,62.91,29.04
146.34,10.19,28.93
107.31,72.76,27.96
86.21,21.54,26.95
127.8,43.47,26.3
142.43,83.35,28.59
27.29,30.19,21.89
82.36,71.38,26.7
98.14,48.55,26.33
104.62,47.58,26.25
58.65,66.22,23.74
143.45,28.7,29.16
122.24,12.81,26.52
71.42,86.13,24.7
122.29,68.82,26.26
36.5,29.6,22.36
83.68,52.84,27.04
141.31,58.62,30.3
146.84,24.56,29.74
32.4,35.08,21.11
59.67,58.59,23.57
87.91,81.1,27.52
56.47,88.92,23.88
91.44,64.28,25.49
115.98,22.49,27.38
76.08,18.94,26.12
90.91,21.34,25.58
147.24,34.56,29.66
37.34,81.62,25.74
38.14,43.1,24.68
117.78,73.86,29.43
90.08,71.25,25.14
141.27,42.59,29.01
102.55,52.8,26.91
149.41,48.03,29.9
110.89,40.7,25.27
61.1,97.21,25.3
67.97,68.95,26.05
59.23,55.07,26.5
67.44,58.62,25.02
105.29,42.9,24.74
114.56,94.97,27.17
52.02,55.44,22.51
145.07,42.48,29.15
117.69,95.42,29.0
149.28,46.16,29.96
60.76,91.76,25.01
145.7,61.99,30.15
94.99,29.73,27.3
29.96,20.59,20.91
66.46,43.72,24.56
105.2,70.93,25.87
78.88,73.1,27.23
114.44,14.45,26.58
112.49,77.13,28.3
111.49,76.52,28.68
146.06,58.39,27.57
134.72,22.67,26.14
34.64,38.91,22.93
140.18,53.96,27.39
147.76,77.24,30.82
67.55,84.3,27.65
132.1,80.49,28.51
42.8,88.51,25.87
126.72,57.46,29.4
42.13,35.86,22.38
138.55,34.93,26.93
98.14,70.87,27.11
108.29,10.04,24.55
31.8,92.61,24.05
133.4,16.5,27.35
57.23,58.97,24.05
33.39,71.97,21.99
28.32,97.16,24.1
48.78,99.01,24.43
120.1,58.59,28.05
30.44,53.11,23.35
78.41,83.28,26.36
87.62,53.74,27.59
99.55,13.02,26.24
33.97,53.42,22.56
62.25,77.34,25.09
57.2,24.73,22.55
95.81,81.78,29.18
67.8,70.98,26.03
20.51,66.91,24.09
115.07,64.81,26.52
51.81,10.92,22.07
64.5,58.66,23.38
134.41,35.59,29.34
25.57,32.13,23.52
104.21,44.31,27.9
100.84,80.48,27.1
22.77,81.21,23.24
145.67,99.84,29.33
58.21,89.84,25.8
133.16,25.58,28.46
88.84,61.14,27.74
133.15,64.85,27.53
76.59,32.35,26.35
128.27,74.35,28.68
24.63,90.78,23.28
136.53,69.07,29.63
63.05,38.56,24.11
117.98,72.77,28.59
66.23,81.95,25.08
103.97,78.12,26.16
58.32,75.7,25.36
124.78,21.31,25.2
118.25,11.36,25.03
21.19,12.49,19.92
107.6,91.01,30.03
122.71,43.69,27.87
68.7,94.43,26.57
51.0,26.41,22.84
67.38,40.66,24.76
127.81,74.77,27.72
83.23,80.27,25.71
138.99,95.84,30.15
122.31,13.82,25.29
120.98,84.01,28.46
105.29,15.72,25.19
35.58,80.26,25.75
58.61,89.0,27.42
24.04,91.37,24.31
147.3,19.59,29.68
54.67,50.97,25.16
142.57,59.05,27.07
75.64,90.18,26.79
143.26,25.13,29.35
68.84,14.9,22.34
37.87,74.43,24.19
125.96,64.38,26.46
80.18,64.83,26.32
142.69,31.46,26.74
96.49,10.62,26.17
89.65,56.73,25.87
62.67,74.63,24.14
73.13,58.74,23.43
137.57,69.57,28.97
43.19,85.35,24.21
22.21,90.12,23.59
68.19,61.76,27.13
99.92,56.66,27.05
118.47,89.89,29.37
112.11,19.29,26.06
31.14,11.53,21.65
36.22,44.28,23.47
119.46,90.6,29.86
92.76,11.48,24.18
117.5,12.3,24.78
44.19,59.94,22.59
107.16,24.11,27.65
106.12,60.78,28.25
87.09,95.52,26.75
122.87,30.87,27.48
27.97,46.33,24.61
70.9,33.89,24.75
26.45,53.2,24.22
37.98,54.99,21.6
110.3,47.18,25.33
51.51,46.57,23.82
109.3,73.03,27.78
87.93,55.49,24.68
33.6,35.54,24.69
123.5,46.27,28.16
116.3,48.64,28.36
115.2,43.37,28.1
37.78,94.21,26.48
123.39,91.03,28.75
65.8,36.29,23.79
31.85,49.44,22.7
93.79,36.51,26.61
46.88,91.13,26.2
59.35,70.33,26.07
146.26,87.0,28.6
75.37,27.91,24.64
135.66,84.89,31.07
84.74,91.13,25.9
116.67,46.53,26.4
85.18,84.9,25.43
53.12,66.38,26.13
41.97,13.41,20.65
109.24,90.49,26.81
113.81,45.19,25.6
121.47,62.12,28.02
67.43,14.08,23.71
86.47,55.62,25.35
132.92,93.7,29.03
139.83,48.43,27.41
20.74,17.77,22.99
48.39,89.52,23.65
32.81,62.77,21.88
94.19,22.71,25.42
81.9,97.43,25.74
32.66,62.92,23.26
119.79,53.81,29.33
131.49,82.16,28.62
100.16,17.51,23.99
143.56,97.63,28.89
51.89,88.92,26.97
40.03,89.91,24.71
106.54,28.99,25.19
149.3,48.02,30.48
21.28,92.08,22.95
89.34,79.96,25.5
79.01,68.09,27.41
103.63,32.36,26.69
78.74,96.61,26.46
53.89,51.99,25.35
87.98,30.92,24.11
136.34,55.63,28.64
68.62,31.02,26.25
49.94,82.78,26.41
125.0,13.63,25.17
58.94,95.51,26.88
64.3,23.62,25.02
58.89,29.62,25.49
95.13,34.16,25.9
120.37,12.62,24.42
149.1,89.68,28.32
132.51,20.65,25.6
135.1,39.94,28.81
100.26,70.3,28.39
65.25,73.87,25.35
92.93,21.75,27.19
140.21,69.47,28.14
65.74,14.24,24.31
88.8,56.3,25.13
92.4,87.94,29.03
65.34,20.39,23.18
41.33,60.61,23.96
110.64,65.11,25.56
43.11,93.91,22.98
108.03,65.53,28.66
122.9,33.67,25.4
104.94,28.86,26.85
116.74,28.55,26.93
134.27,41.64,29.65
56.08,89.29,24.63
133.83,13.76,25.65
119.87,36.14,25.59
80.46,98.31,25.91
61.09,38.43,23.73
112.8,94.02,30.29
27.74,75.68,21.8
105.4,93.15,29.55
98.96,72.03,28.68
126.6,93.92,30.02
82.61,63.75,24.08
88.38,13.13,23.96
106.47,66.27,27.22
47.33,53.47,24.91
82.03,64.1,24.53
81.37,99.33,26.42
89.62,53.07,25.77
145.76,18.38,29.06
113.01,25.65,26.33
77.62,18.66,26.35
54.49,69.5,26.76
99.97,38.56,27.23
74.65,14.73,25.33
57.57,64.87,25.08
95.35,95.54,28.35
75.15,74.71,24.05
126.42,26.99,27.61
119.61,27.88,25.83
133.0,66.86,30.07
140.24,29.55,29.68
30.73,33.98,21.52
69.76,69.6,26.33
147.0,32.05,29.71
130.08,93.43,29.33
89.5,64.71,26.13
85.39,93.99,28.13
31.62,17.1,22.01
38.29,98.67,25.98
23.22,88.14,23.6
94.33,19.06,24.49
21.88,73.79,24.27
54.03,32.68,23.74
136.53,78.27,28.07
96.69,16.65,24.57
64.82,83.9,26.15
56.13,48.83,26.01
75.63,66.36,27.4
147.94,21.68,27.87
70.69,39.96,24.93
93.24,48.52,24.46
112.85,89.65,29.43
134.21,65.16,28.42
118.17,38.87,26.78
97.74,16.93,24.87
107.75,40.74,26.01
126.37,12.3,28.41
114.46,16.48,27.16
57.15,35.79,24.41
22.7,63.69,22.85
102.18,10.5,24.48
107.22,63.4,27.5
115.58,18.65,28.29
61.58,69.52,25.5
139.59,73.23,28.34
69.35,11.99,22.83
91.03,13.3,24.9
50.55,61.56,22.73
88.16,53.74,25.45
129.03,61.37,29.61
25.11,12.76,21.69
31.09,43.82,23.84
131.8,92.81,29.7
117.65,65.35,29.35
105.73,20.04,24.14
135.63,57.24,30.43
48.18,40.92,23.65
125.18,37.81,26.62
35.9,52.93,22.3
40.45,67.68,22.45
112.09,77.98,27.63
53.19,30.32,22.69
91.82,93.98,25.99
101.85,44.28,26.44
132.21,33.91,26.74
84.96,18.27,25.2
139.47,50.49,27.75
44.65,16.43,22.21
123.73,79.83,29.56
61.89,47.72,23.44
128.83,17.91,28.87
26.35,36.18,23.19
132.76,77.27,30.6
140.4,67.32,27.46
146.09,82.41,30.31
128.16,85.04,29.41
46.19,47.51,21.87
83.51,41.0,24.38
30.86,28.27,23.06
21.2,62.76,21.51
23.28,52.08,22.98
111.25,33.47,26.92
49.08,90.56,26.9
96.03,70.91,28.88
135.0,63.08,27.86
50.7,29.69,22.01
29.69,23.47,22.55
113.03,56.94,28.87
107.95,83.03,26.37
54.74,18.24,22.35
95.08,46.06,26.1
135.21,13.89,28.55
28.33,60.81,23.27
113.82,62.47,27.27
108.93,63.01,26.68
53.0,50.08,24.41
89.24,51.7,27.23
97.89,39.22,24.1
22.88,65.05,22.02
65.43,30.15,25.1
110.26,89.53,29.39
52.14,50.34,26.1
96.87,99.57,26.15
113.9,29.62,26.09
130.98,39.46,27.24
96.43,79.87,28.67
41.46,45.23,23.93
61.94,15.94,24.51
73.96,78.92,26.32
62.69,80.48,25.85
76.77,55.25,24.8
50.08,47.26,22.17
142.38,51.89,27.24
22.52,39.07,20.72
109.4,64.25,29.09
75.02,28.61,26.58
93.64,59.29,25.37
149.85,25.85,28.32
143.07,45.2,28.16
29.19,59.6,21.84
85.21,51.35,25.09
46.25,97.79,26.2
68.93,57.32,25.73
120.99,10.84,28.29
72.99,76.24,26.46
93.38,14.91,23.2
112.93,81.44,27.11
89.12,63.56,26.07
107.25,38.58,26.72
130.9,93.46,29.1
27.51,36.18,23.03
134.46,27.27,28.24
53.88,89.62,25.65
23.88,72.1,24.41
141.51,36.27,27.58
101.6,95.37,26.07
93.74,26.8,24.53
41.57,39.38,23.96
149.24,13.32,26.06
130.41,13.46,26.7
93.35,16.42,25.89
143.3,91.64,29.35
146.92,28.1,26.99
113.13,17.75,27.62
33.48,39.88,24.44
131.76,37.78,29.36
45.47,26.51,22.16
59.75,47.67,24.27
27.73,62.63,22.46
37.82,59.1,23.9
127.75,29.4,28.07
57.05,70.67,24.85
92.3,37.14,24.95
94.9,81.33,25.9
51.5,29.98,23.8
147.29,60.51,27.85
95.73,17.31,27.13
145.31,34.78,27.79
113.19,87.1,26.42
52.7,29.32,25.18
60.63,47.93,22.98
135.18,42.31,28.66
125.06,58.4,26.05
137.24,74.35,28.59
23.25,11.68,21.22
61.78,65.85,25.56
113.71,60.06,26.94
44.45,94.83,23.82
67.65,99.33,26.18
77.61,37.96,25.5
88.53,31.94,25.57
20.23,91.97,24.9
39.27,80.37,22.65
80.49,74.74,24.3
59.28,16.16,22.14
70.32,87.55,28.11
119.96,65.4,29.21
31.52,52.42,22.63
148.58,99.29,29.59
31.1,98.53,26.16
28.85,31.29,20.98
22.13,65.25,21.18
88.3,50.4,26.44
22.3,60.95,21.46
50.19,57.25,24.0
109.72,14.82,25.89
79.94,92.12,27.17
129.11,78.85,28.7
29.84,94.19,24.01
59.48,70.92,24.33
112.44,47.77,27.6
51.01,69.49,23.34
128.52,23.01,25.34
72.19,64.66,25.34
144.56,79.0,27.7
146.26,33.01,27.88
120.93,89.41,30.14
114.44,70.04,25.91
23.12,59.7,21.81
120.25,50.54,25.94
28.32,21.88,22.32
133.94,22.85,27.41
44.09,70.02,25.22
141.19,91.54,31.51
78.36,24.06,24.05
43.18,19.23,20.92
145.82,82.86,28.09
49.31,33.19,23.13
73.63,28.56,24.28
143.47,72.73,29.89
53.84,40.31,22.76
94.32,23.62,27.13
56.22,16.09,22.74
68.91,30.33,24.31
145.86,53.61,27.84
122.89,41.39,27.68

